Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-11-11 16:18:39.942586,4080.0,0,4073.22580645,0,4196.12903226,0,4076.4516129,0,4060.32258065,0,4078.06451613,0,3744.83870968,0,4093.22580645,0,4091.61290323,0,4082.90322581,0,4325.16129032,0,4114.51612903,0,4842.25806452,0,4079.35483871,0,0,0,?
2017-11-11 16:18:39.942657,4088.70967742,0,4100.32258065,0,4208.38709677,0,4084.19354839,0,4102.25806452,0,4068.38709677,0,3750.32258065,0,4093.22580645,0,4109.67741935,0,4066.4516129,0,4330.96774194,0,4122.90322581,0,4818.06451613,0,4111.93548387,0,0,0,?
2017-11-11 16:18:39.942680,4097.09677419,0,4096.77419355,0,4207.09677419,0,4084.51612903,0,4103.5483871,0,4068.06451613,0,3747.74193548,0,4094.51612903,0,4109.03225806,0,4069.35483871,0,4338.38709677,0,4123.5483871,0,4820.64516129,0,4112.25806452,0,0,0,?
2017-11-11 16:18:39.942761,4099.67741935,0,4087.41935484,0,4196.77419355,0,4090.96774194,0,4097.74193548,0,4080.0,0,3763.87096774,0,4097.09677419,0,4109.35483871,0,4064.51612903,0,4331.61290323,0,4126.12903226,0,4812.25806452,0,4100.32258065,0,0,0,?
2017-11-11 16:18:39.942826,4105.48387097,0,4086.12903226,0,4190.96774194,0,4097.09677419,0,4091.93548387,0,4093.22580645,0,3772.25806452,0,4098.70967742,0,4110.96774194,0,4107.09677419,0,4368.06451613,0,4131.29032258,0,4854.51612903,0,4089.35483871,0,0,0,?
2017-11-11 16:18:39.942959,4066.4516129,0,4097.74193548,0,4196.77419355,0,4095.48387097,0,4089.03225806,0,4096.12903226,0,3757.74193548,0,4098.70967742,0,4111.93548387,0,4101.93548387,0,4364.51612903,0,4137.41935484,0,4809.03225806,0,4088.70967742,0,0,0,?
2017-11-11 16:18:39.942993,4066.12903226,0,4107.41935484,0,4198.06451613,0,4088.38709677,0,4085.48387097,0,4090.64516129,0,3745.16129032,0,4099.67741935,0,4110.96774194,0,4095.16129032,0,4366.4516129,0,4138.06451613,0,4818.38709677,0,4089.67741935,0,0,0,?
2017-11-11 16:18:39.943093,4095.16129032,0,4102.58064516,0,4183.22580645,0,4083.87096774,0,4081.29032258,0,4085.48387097,0,3765.48387097,0,4103.5483871,0,4108.38709677,0,4083.87096774,0,4360.32258065,0,4130.0,0,4817.09677419,0,4082.58064516,0,0,0,?
2017-11-11 16:18:39.943113,4071.93548387,0,4090.32258065,0,4165.16129032,0,4085.48387097,0,4081.61290323,0,4083.22580645,0,3755.80645161,0,4106.12903226,0,4107.41935484,0,4077.09677419,0,4353.87096774,0,4120.64516129,0,4808.70967742,0,4073.22580645,0,0,0,?
2017-11-11 16:18:39.943193,4067.09677419,0,4082.90322581,0,4160.96774194,0,4089.03225806,0,4088.06451613,0,4083.5483871,0,3781.93548387,0,4103.22580645,0,4110.0,0,4083.87096774,0,4360.96774194,0,4118.70967742,0,4806.77419355,0,4070.0,0,0,0,?
2017-11-11 16:18:39.943323,4076.12903226,0,4079.03225806,0,4166.4516129,0,4092.90322581,0,4092.90322581,0,4090.0,0,3785.80645161,0,4095.80645161,0,4114.19354839,0,4094.19354839,0,4369.03225806,0,4121.93548387,0,4810.0,0,4069.03225806,0,0,0,?
2017-11-11 16:18:39.943447,4080.64516129,0,4073.5483871,0,4166.4516129,0,4098.70967742,0,4090.64516129,0,4104.19354839,0,3783.5483871,0,4090.0,0,4066.12903226,0,4091.29032258,0,4354.51612903,0,4121.61290323,0,4807.09677419,0,4061.93548387,0,0,0,?
2017-11-11 16:18:39.943479,4078.06451613,0,4069.67741935,0,4162.90322581,0,4102.58064516,0,4085.48387097,0,4112.58064516,0,3777.41935484,0,4089.67741935,0,4066.12903226,0,4079.67741935,0,4326.77419355,0,4119.67741935,0,4850.96774194,0,4056.77419355,0,0,0,?
2017-11-11 16:18:39.943604,4075.48387097,0,4073.5483871,0,4167.74193548,0,4096.12903226,0,4081.61290323,0,4097.09677419,0,3756.4516129,0,4094.51612903,0,4065.16129032,0,4080.32258065,0,4323.22580645,0,4124.83870968,0,4855.48387097,0,4065.16129032,0,0,0,?
2017-11-11 16:18:39.943619,4072.58064516,0,4079.35483871,0,4177.09677419,0,4082.25806452,0,4080.64516129,0,4067.41935484,0,3782.25806452,0,4100.32258065,0,4064.83870968,0,4094.83870968,0,4352.90322581,0,4134.51612903,0,4818.70967742,0,4081.29032258,0,0,0,?
2017-11-11 16:18:39.943726,4068.06451613,0,4082.90322581,0,4177.41935484,0,4078.06451613,0,4085.16129032,0,4058.70967742,0,3781.93548387,0,4101.61290323,0,4064.51612903,0,4097.74193548,0,4334.51612903,0,4133.87096774,0,4821.61290323,0,4086.77419355,0,0,0,?
2017-11-11 16:18:39.943752,4073.5483871,0,4090.0,0,4172.25806452,0,4090.0,0,4098.06451613,0,4083.22580645,0,3752.58064516,0,4094.51612903,0,4114.51612903,0,4078.70967742,0,4343.5483871,0,4118.70967742,0,4808.70967742,0,4081.29032258,0,0,0,?
2017-11-11 16:18:39.943870,4095.80645161,0,4102.25806452,0,4178.70967742,0,4100.32258065,0,4110.32258065,0,4105.48387097,0,3759.35483871,0,4085.48387097,0,4114.51612903,0,4067.74193548,0,4341.29032258,0,4109.35483871,0,4850.64516129,0,4083.5483871,0,0,0,?
2017-11-11 16:18:39.943969,4064.51612903,0,4105.48387097,0,4197.74193548,0,4087.41935484,0,4103.5483871,0,4086.4516129,0,3784.83870968,0,4086.12903226,0,4066.12903226,0,4094.19354839,0,4345.16129032,0,4121.93548387,0,4811.29032258,0,4100.64516129,0,0,0,?
2017-11-11 16:18:39.944029,4106.4516129,0,4087.74193548,0,4209.35483871,0,4058.06451613,0,4077.41935484,0,4034.83870968,0,3753.22580645,0,4101.29032258,0,4068.06451613,0,4092.25806452,0,4350.96774194,0,4148.06451613,0,4828.38709677,0,4066.77419355,0,0,0,?
